,tweet_id,sentiment,text
1442,2.41622215156703e+17,positive,[someone] arrived in Split today. Lakes were amazing. Off to Hvar tomorrow. Will keep you updated :)
1443,2.11187058746737e+17,neutral,Last weekend for Star Wars Weekends. have not been back since the first night. Need to go tomorrow to experience more than Hoopla/Carbonite.
1444,2.20696577952596e+17,positive,whereUBat let us do it Bizzle. Ill be free tomorrow an at Soundset so itz watev
1445,2.46621612537946e+17,positive,"""DJ Smoke, Pete C. and Realizm @ the Gin Mill in Kearny this Saturday!!"
1446,2.67429323366085e+17,positive,Just watched THE AMAZING SPIDERMAN for the 1st time and it is Amazing I loved that I truly missed Danny Elfman's Score though
1447,2.60612506303738e+17,neutral,closing the Halloween party Friday night @ Rum Runners.
1448,2.33016433498542e+17,positive,"""[someone] haha, the 25th! just tell me when &amp; I will make a trip to Summersville for the day!"""
1449,2.78085010538504e+17,positive,Watching Crossfire Hurricane with my Dad. What a Monday night!
1450,2.09046966167028e+17,positive,Anyone want to go to Star Wars Weekends with me Saturday the 9th? it is kind of an important day and I do not want to be by myself.
1451,2.28021298457104e+17,neutral,"""I am going to Nekromantix at Grand Central in Miami, FL - Jul 27"
1452,1.83361263907246e+17,positive,De La Soul is going to be at the Cabooze on 4/27...that is going to be a great show...
1453,2.55896797057266e+17,negative,[someone] damn it! I was going to see if you wanted to go visit Mitchie with me on Friday! :(
1454,2.11451812795007e+17,neutral,Star Wars Weekends wraps up tomorrow. Here's the weekend's event guide. Anyone going?
1455,2.76448267678663e+17,negative,"""If the snow prevents me from seeing Runrig tomorrow I will be really annoyed, I have been waiting all year!"""
1456,2.45166027732816e+17,positive,Interested in joining Team YMCA Strong Kids in the Rum Runners Relay on Sept 29 from Hfx to Lunenburg? For info email leslie_tinkham[someone].ca
1457,2.75615592529158e+17,positive,do not miss The Fr Ted Quiz for Threshold hosted by the hilarious [someone] (aka Fr Damo!) 18 Dec [someone]. Tix
1458,2.49569687229325e+17,neutral,"""If you are at Marton Mere from the 3- 28 Sept,you can take the Blackpool Illuminations open top tour bus at 8.30pm Mon-Fri to see the lights!"""
1459,2.34888307031564e+17,neutral,"""[someone] getting ready to go to da airforce in January, music, and workin basically about it....yhu still stay in Knollwood Apts. ?"""
1460,2.34874990632268e+17,neutral,[someone] I will try sometime! Its about time I dropped in on a few old friends anyway! going to see Cinderella this Thurs. in Art Park!
1461,2.26472691270562e+17,positive,"""[someone] yep, Bestival in September. You seen the line up for #brisfest looks pretty good. De La Soul for starters. :D"""
1462,2.4819656027657e+17,positive,Anyone want to go to Riot Fest on Saturday with me? Please? It is a free ticket.
1463,2.20574681579782e+17,positive,Happy to be celebrating Torani's 87th Fourth of July at the San Diego County Fair. Come out tonight for the...
1464,2.80898704838386e+17,neutral,"""If that kid on the Catfish preview really met Miss Teen USA online, I am signing up for"
1465,2.07637839314301e+17,neutral,Gotta show coming up in the ATL. June 6th then in Ohio June 16th
1466,2.45844600227496e+17,positive,cannot wait for [someone] tomorrow night in Binghamton NY! Really just want to see how crazy the lights and people are going to be :D #pumped
1467,2.48629508897399e+17,negative,I am surprised the Australian Tour dates have not sold out as fast as the ones from the pink Friday tour
1468,2.53016626729984e+17,negative,"""Well... it looks like Resident Evil 6 may divided gamer like Operation Raccoon City did. Oh well, shit happens."""
1469,2.74351388962722e+17,positive,Had a great evening learning about adoption and seeing Catelynn and Tyler speak. I admire their courage and strength! FRIDAY tomorrow!
1470,2.38696958099853e+17,positive,"""[someone] THANKS! we are only their on the friday so we are going to try to see Eagles of Death Metal, Black Keys, Band of Skulls, and others.."""
1471,2.55782747879117e+17,positive,Great times and great show last Friday night with Ben Sollee! Thanks to Ben and Headliners and everyone that was...
1472,2.23499822487978e+17,neutral,"""Tomorrow we will be at Eldora Speedway! Did you know... this 1/2 mile clay track, is known as 'The Big E' and can..."
1473,2.64301185035559e+17,positive,Mix six pack from Warners at the Bay tonight. Bitter &amp; Twisted Beer Festival tomorrow. I love my #craftbeer
1474,2.56961641508389e+17,neutral,On our way to Binghamton NY for our show at the Downtown Quarterback. go to
1475,2.47324984668729e+17,neutral,Eimear Mullan is still in 2nd spot as the marathon starts in Ironman Wales.
1476,2.75173972952351e+17,positive,Seriously cannot wait until Tuesday... Really want to make the new Batman trilogy my next purchase for myself but wondering if they are...
1477,2.23989117002842e+17,positive,"""it is nice and sunshine here at The Kee Resort today, you may know it from the looks of these orchids near the..."
1478,2.34021582044008e+17,neutral,Summer Reading Club Members: Tomorrow is the last day to log any more books.
1479,2.56978895973265e+17,neutral,"""Home opener Saturday at 7, post-game skate with team as they look for 2-0 start. Tickets at Maverik Center and"
1480,2.29980031684846e+17,neutral,Who watched the Miss Teen USA pageant this past Saturday? Tell us your favorite moments. Did you think Logan West would win the whole time?
1481,2.68367467615769e+17,negative,the 1st sentence i said at the til definitely was not in a Liverpudlian accent and i definitly did not have to keep it for the whole transaction
1482,1.98457488071332e+17,positive,De La Soul's song Buddy just made my Friday! #jammingatmydesk
1483,2.44923829414142e+17,positive,[someone] get back to pulling pints! Going v well. In Croatia tonight then going to island of Hvar tomorrow. going to be another big party.
1484,2.52941661120901e+17,neutral,Winchester Wednesday is almost here! Are you ready for #supernatural? -- CW Network ([someone])
1485,2.24681353919218e+17,neutral,[someone] As far as I know it is just an Australian Tour that Soundwave Touring as lined up for September but they are still waiting on +
1486,2.3357456216241e+17,positive,"""Join the team at Eldora Speedway on Saturday for Family Fun Night #2!! Matt Westfall, Brad Hess, and Jeff Babcock..."
1487,2.74574830693671e+17,positive,The best thing about this weekend - Going to the Edinburgh Derby on Sunday. #HMFC #PrideOfEdinburgh
1488,2.7050486367744e+17,neutral,"""Ah June 6! Okay, then I will just drive directly from Berlin to Rock I am Park, haha"""
1489,2.59311997911441e+17,neutral,"""Stacey, Lynn, Karen &amp; all the team at Lough Erne Resort are in full """"""""swing"""""""" getting ready for this weekend's 15th..."
1490,2.7906555091787e+17,positive,"""[someone] bruh, Thursday after Thanksgiving break was beyond off the map! They set the standards high that night and I was sober"""
1491,2.3402646922607e+17,neutral,"""1st capital Canada Day, 12 hour telling of the Odyssey, Beirut and Mastodon at Bluesfest, craft brewery tour #WhatDidYouDoThisSummer"""
1492,2.3210854516276e+17,neutral,"""Next Saturday the 1s are home to Lechlade, whilst the 2s are at Trowbridge. Matches now start 30 mins earlier (see p32 &amp; p53 of Handbook)"""
1493,2.24599671274865e+17,negative,"""If Muslims like Mehdi Hasan are extremists, who are the moderates? The implicit, insidious message: there are not any"
1494,2.25473717977891e+17,positive,[someone] 4 days he has so hopefully this Cloud will be gone for when Brad dons the Maillot Jaune on Sunday my friend. #peepotB
1495,2.08023617320133e+17,positive,do not miss the new Ballet West reality TV series on the CW tomorrow.
1496,2.2676422790862e+17,positive,[someone] I have loved you since you played for the Red Stars! Can I get a retweet or response for my 19th #birthday? it would make my life :)
1497,2.66210945318126e+17,neutral,"""Come to """"""""Hot Jam with Suzanne"""""""" Friday, November 9 from 11:00 am to 1:00 pm."
1498,2.39770384264745e+17,neutral,"""I am going to Nekromantix at El Plaza Condesa in Mexico City, Mexico - Sep 1"
1499,2.3077942894959e+17,neutral,Adult Summer Reading Club ends on August 4th. Make sure to log your items before the deadline:
1500,2.27677266270888e+17,positive,Dear [someone] is it me or has the sun shone ever since [someone] confirmed the Maillot Jaune on the TT...? #SunGodOnaMission
1501,2.81886589859291e+17,negative,"""Sucks i cannot go to the Nekromantix show OR the Brian Setzer Orchestra show tomorrow and saturday:( i really want to go:,("""
1502,2.6740663010945e+17,positive,Looking forward to spinning the legs out tomorrow. Check out the profile of the bike course from Ironman Wales.
1503,2.50709448086147e+17,negative,Baby Boom should be about launching bastard kids born into welfare lives into the fucking sun like Superman did with nukes in Superman IV.
1504,2.83677098101572e+17,positive,I watched a video of Linkin Park at Rock I am Park and found my friend in the first row like 3 times :D Thank God I stood in the 2nd lol
1505,2.08012745210216e+17,positive,Rehearsing with da Legendary De La Soul for Roots Picnic sat.... Wowow!!!
1506,2.27685565485691e+17,positive,"""[someone] met you at the W, ESPY awards. Look forward to seeing you Sat, on the red carpet -Bobby Kimball, Eddie mon"
1507,2.61184948290077e+17,positive,"""[someone] hi john I am interviewing antonio carluccio tomorrow, what mushroom question will make a good one?x"""
1508,2.49219199791165e+17,neutral,"""Since the TFAW thing is tomorrow, should I do the Polish Festival on Sunday to spread it out, or just be out a long time on Saturday."""
1509,2.75482916753121e+17,neutral,Ben Sollee LIVE @ WFPK: How To See the Sun Rise (re-mastered in HD)
1510,2.84745609116783e+17,positive,"""[someone] yes . May she not make trouble in T-ara and Danee too. She still young , like me -.-"""
1511,2.39396655621894e+17,negative,"""Pissed off with cable tv for taking away the CW Network. Now I cannot watch WWE saturday morning show, vampire diaries, etc! This ruined me."""
1512,2.50937710523589e+17,positive,[someone] .... hope the sun shining on you in Haltwhistle today ... Drum up any support ??
1513,2.36174099427246e+17,positive,"""OC folks - see below: If you are in Orange County tomorrow, come to our Beacon Summer Olympics at La Palma..."
1514,2.67640457096483e+17,positive,Have paid my respects today at the Remembrance Service for those who gave their tomorrow for our today. Lest we forget.
1515,2.62761733909774e+17,positive,I just want Friday to get here already! I am buying Resident Evil Operation Raccoon City! ;D
1516,2.54432784838455e+17,neutral,#SaturdayMorningSlam tomorrow morning at 10am on the CW Network! [someone] vs [someone] will be taking place
1517,2.68480914600915e+17,neutral,#MariahCarey announced Australian Tour. Are you going to buy a ticket?
1518,2.59354452669108e+17,positive,TO DO LIST: Kick of your Saturday night RIGHT with BEN SOLLEE at you Street Music Hall!
1519,2.49574283905483e+17,positive,"""you know it is going to be a good bachelor party when you get the bar &amp; the 1st song to come on is """"""""Blaze of Glory"""""""" Bon Jovi #notenoughbudlight"""
1520,2.26775772298371e+17,positive,"""[someone] I am coming over 3 hours 2 see you at Hype park at London in august, cannot wait :) please follow me xx"""
1521,2.24165619690521e+17,positive,The Netherlands came out 2nd in the 4x100 relay at the London Grand Prix. #wedoinggood
1522,2.69276548224406e+17,negative,People putting these twilight movie tickets on Instagram like they just purchased some 1st row &amp; backstage passes to the Hot Jam.
1523,2.4242145257653e+17,positive,Great weekend! Bar Mitzvah at Knollwood and a photoshoot! Is it weird that I am looking forward to working on Monday? :)
1524,2.55734611013927e+17,neutral,New Batman comes out tomorrow. The Return of Joker. There is a lot of things on the web about Batman right now....
1525,2.53238629856576e+17,positive,I always look forward to tuesday nights just because Styled To Rock is on
1526,2.46108502240682e+17,positive,do not miss Splash Dance the nighttime pool party [someone] tomorrow w/ [someone] !!
1527,2.77132335059706e+17,neutral,This is the only weekend all month we will not be home at Maverik Center. See you next Friday and Saturday to open 8-game home stand.
1528,2.64321390801457e+17,positive,"""Although the rain is falling, the sun is always shining at Cheddar, Almondsbury and Lechlade! What is everyone up to today?"""
1529,2.57442668580332e+17,negative,"""Mehdi Hasan enraging Twitter on a Sunday? C'mon, at least give us a day off."""
1530,2.18270580695249e+17,neutral,"""August 4th 2012 Catch me LIVE at Pomona Fairplex for [someone] with [someone], [someone], [someone], [someone] and MORE!"""
1531,2.48128789832413e+17,neutral,[someone] Riot Fest fans hear every kind of rock under the sun - Chicago Sun-Times:
1532,2.653513985925e+17,neutral,"""[someone] [someone] Leave my """"""""vanilla fudge"""""""" alone amigo. She misses her """"""""chocolate"""""""". Lol, meant to call you Friday, but will do soon."""
1533,2.53861555702227e+17,positive,do not forget it is Youth soccer make up game tonight (Oct 4th) at the Enterprise Elementary School Field. Check...
1534,2.51259396158546e+17,positive,"""All prep for the future. Bookin up for the UK 70.3 Ironman in June, then plannin on doing the Ironman Wales. Dependingon race commitments ofc"""
1535,2.53262768084501e+17,neutral,"""Bionic Commando, Dark Void, Devil May Cry 4, Resident Evil 5, 6 &amp; Op Raccoon City, Lost Planet 2, Asura's Wrath, the proof is there."""
1536,2.49034686142239e+17,positive,"""This weekend is the Polish Festival, and the Firefly party at TFAW. All that stands in the way is Friday."""
1537,2.31449891891716e+17,negative,"""Not Black Enough: Miss Teen USA Talks Being Bullied: On Saturday, 18-year-old Logan West made history when she b..."
1538,2.2369722218802e+17,positive,Enjoy your day tomorrow at SoundSet . The weather looks amazing. Come early. You will not want to miss
1539,2.39299995252191e+17,positive,Omg this time tomorrow I will be sunning it up in Hvar! Croatia here we come!!!
1540,2.33294953349001e+17,positive,"""Holidays in the eastern part of the peninsula, which incorporates Hat Yai and Koh Samui, are greatest carried out from December to June"""
1541,2.62457244304683e+17,positive,[someone] happy birthday mitchie! Hope you have the best fucking birthday love you!!! we will celebrate Wednesday whole crew:D #mitchiesbday
1542,2.51337389413384e+17,neutral,"""Pearl Jam's Jeff Aments new project RNDM, here's the first single Modern Times,"
1543,2.75081693432525e+17,positive,Christmas at Threshold - new series and lots of new elements - begins tomorrow. Hope to see you there!
1544,2.6178636577416e+17,positive,[someone] [someone] Mint Warehouse for Circoloco mate get involved! will come leeds tomorrow day Westonator! x
1545,2.64526459140456e+17,positive,"""Join us next Thursday for this screening at the Creative Alliance (I am in the movie!!). It should be a great,..."
1546,2.23805575371301e+17,positive,20th anniversary with the guy who digs I want to go to Soundset tomorrow and the tattoo I have designed.
1547,1.99955668390773e+17,neutral,"""Check out Battle of the Winds at the Earth Festival in Lyme Regis on Sunday BBC One - Spotlight, 08/05/2012"
1548,2.67567128230646e+17,neutral,"""Watching Scouts, Airforce &amp; Army , St. John's Ambulance &amp; Police march through Lichfield for a Remembrance Service at the Cathedral v proud."""
1549,2.30996453030523e+17,neutral,"""Fall Youth Soccer begins August 13th! Have you registered yet? Plus, new soccer skills nights!"
1550,2.07632317622133e+17,negative,[someone] I am sad I never saw you at Phoenix Comicon but I did not spend much time in the exhibition hall after friday.
1551,2.5192908498312e+17,neutral,"""[someone] They are coming to my area this Sunday, there is a signing too. I just saw them @ Riot Fest. I was shocked to see they were"""
1552,2.22344393095516e+17,positive,[someone] I may have to do that. :) Did you see my Disney pics from Star Wars Weekends?
1553,2.55358423783309e+17,positive,"""Cabaret at Warners tonight, then a matinee show at Eastbourne tomorrow. Wednesday, off to the Kings Theatre, Southsea. Have a happy week..."""
1554,2.69015153427755e+17,positive,"""there has lots to do this weekend! The Polish Festival, the Taste of Melbourne &amp; more"
1555,2.82404203257811e+17,neutral,Danee is going to turn 13 tomorrow....OMG i tot she is going to turn 15! I tot it will only took her 2 yrs to properly join sexy luv dance.
1556,2.65201077148856e+17,negative,[someone] Yeah. I saw Reakwon at Soundset and many times before. Still want to go but you know. If it was not a Sunday freaking night...
1557,2.59000572873671e+17,positive,At the Chevy Youth Soccer clinic on Tues. A was too young to play but pretty stoked with his free shirt
1558,2.65950310583919e+17,positive,[someone] haha oohh yeah I actually had the same thought when I saw RNDM on Sunday!
1559,2.17326726508847e+17,neutral,"""Monday's Look of the Day: the Kahri """"""""Blaze of Glory"""""""" Dress is crinkle silk, chiffon, and lace with gold metallic..."
1560,2.43088464411771e+17,positive,Circoloco lineup next Monday has just made my day
1561,2.24288328567095e+17,positive,Tonight's the night! 29th annual Kings Royal at Eldora Speedway!
1562,2.74780013402944e+17,positive,[someone] would you interested in a five a side footy tournement Jan 12 at Warners with Sean Dalee its my lads dance crew?
1563,2.84383424775602e+17,neutral,The first Star Wars Weekends with [someone] being a part of the Disney family run from May 17-June 9. Fri/Sat/Sun
1564,2.75583523442807e+17,positive,I going to Jiujitsu training tomorrow want to fight with strong guys hihi
1565,2.47029177826554e+17,positive,"""Good luck to everyone at Ironman Wales tomorrow, hope you all have a great day! #IMWales"""
1566,2.79344603587568e+17,neutral,"""On July 24th, the trucks will make their debut at Tony Stewart's raceway Eldora Speedway! Whose looking forward to this race?"""
1567,2.31437787201688e+17,neutral,"""'The Dark Tower': Russell Crowe Set To Replace Javier Bardem, Warners May Save The Project: Just in case you wer..."
1568,2.2262094187477e+17,positive,Watching [someone] makes me want to go back to Italy so badly... May have to settle for digging out Antonio Carluccio's book tho!
1569,2.08902330609971e+17,positive,[someone] Will you perform LIES GREED MISERY or BURN IT DOWN? I will watch you guys on TV :D BTW see you tomorrow at Rock I am Park and M&amp;G :)
1570,2.38725649970385e+17,negative,JLS need to shut the fuck up. All they are doing is warming the stage for Runrig on Saturday!
1571,2.46050314279604e+17,positive,"""Day 4 of Hat Yai! Saturday - Sunday going to Songkla, then to Phuket. Yey."""
1572,2.76021073219314e+17,neutral,"""Danny Elfman's score for """"""""The Silver Linings Playbook"""""""" just may be the oddest but most intriguing score he is composed since """"""""Sleepy Hollow""""""""."""
1573,2.34619952651436e+17,negative,Edinburgh derby today on 'sell out Saturday' and the Stadium is not even half full! there is only one proper derby in the UK! #weartynederby
1574,2.65545283155399e+17,positive,"""I may never become First Horse, but I tore London a new one at the Summer Olympics, and no one can ever take that away from me. #TeamUSA"""
1575,2.51913975414022e+17,neutral,"""Charlie Rose with Louis Rukeyser; Richard Eyre; Jonathan Kozol (November 16, 1995): First, Wall Street Week host..."
1576,2.08516177339757e+17,neutral,Dallas did 'Dalllas' Thursday night at premiere of the new TV series at Winspear Opera House
1577,2.40266180466709e+17,negative,stupid cable took the CW Network away why?it better be back by october 11th if not we are going to have a problem lol #tvd
1578,2.62616950692258e+17,positive,Last night was the best night out I have had in ages! Circoloco was class.. On the other side on the way to the lakes for work tomorrow #death
1579,2.7204339322651e+17,positive,"""[someone] I am also in Interlaken, tomorrow it is chrismas market in Unterseen (Interlaken other side of the rivers) enjoy your trip!"""
1580,2.51123857858114e+17,positive,Looking forward to speaking about Email Marketing at the [someone] Social Media Conference tomorrow in Grand Bend....
1581,2.55988947677757e+17,neutral,The Baby Boom and Economic Recovery: Post-recession levels of employment may be affected as much by demographics as by the nation's e...
1582,2.1809140181094e+17,positive,"""Photoset: On Friday, I was lucky enough to get tickets for the Chelsea Flower Show. What a fantastic evening..."
1583,2.35415992908513e+17,neutral,"""The London summer Olympics may have ended, but the NAC Summer Olympics is still going! August 26th marks the..."
1584,2.85539393219998e+17,positive,Finally watched PLL Halloween special. Yikes!! I def cannot wait for the season premier Jan 8th!!!
1585,2.13052962333934e+17,negative,Sometime in the night at Hot Jam on Monday I fell and scraped both my knees and it still hurts to bend them smh
1586,2.15964859089691e+17,neutral,JACK AND THE BEANSTALK banner outside of the Winspear Opera House First public performance Oct 27
1587,2.6695440283168e+17,neutral,"""Our gradual warm-up continues and peaks on Sunday, Veteran Day with high in the mid 60s! Rain chance tonight-Sat. AM. #backchannel"""
1588,2.28206888364417e+17,positive,"""Enjoy the first single """"""""Ashes"""""""" from THRESHOLD's upcoming album """"""""March Of Progress"""""""":"
1589,2.4763971222596e+17,positive,[someone] my 2nd fav is Lake Brienz near Interlaken on a stormy day:-))
1590,2.0983335057845e+17,positive,I am so excited. You do not even know! I am going to Ohio June 20th for like a week to visit my aunt and cousins. Omggggg
1591,2.47480076533375e+17,neutral,what is up this Thursday?! [someone] makes her appearance on the new hit show #TheNextCW on the CW Network! #KCru
1592,2.24532787854713e+17,positive,2012 ESPY Awards: Wednesday night (July 11) was dedicated to the athletes. The television channel ESPN hold the...
1593,2.40555049053471e+17,positive,"""[someone] go you, well done! Glad ur legs stayed loyal lol. I am back tomorrow too. Jiujitsu went well thanks #funkyjiujitsu love it. x"""
1594,2.67611804681785e+17,neutral,Remembrance Sunday - Took part in the Remembrance Service at the Parish Church of All Saints' in North Hykeham.
1595,2.25775408149328e+17,positive,[someone] Where are we going out for Devin's 21st?? Northampton's finest... the Gin Mill? haha
1596,2.16060712433353e+17,neutral,I have to wake up at 7 tomorrow. I gotta be at the Pomona Fairplex by 9:45
1597,2.34197461328093e+17,positive,Take a look inside the KwaFaku Reading Club to see how these volunteers nurture children's #literacy every Sat (video)
1598,2.00647312614232e+17,neutral,[someone] your in Ohio June 6th n 9th. Can you least tweet back n let me know if you do live stop ins at New stores in malls.
1599,1.91435765870367e+17,neutral,"""Tune into ABC Sunday, April 22nd 9/8c for """"""""Firelight"""""""" a Hallmark Hall of Fame movie with Cuba Gooding Jr. and me as a parole officer."""
1600,2.20908937652879e+17,neutral,we are heading to copenhagen to play the roskilde festival. We play at 3 am Saturday evening. If your at the...
1601,2.17661218779968e+17,negative,"""[someone] [someone] [someone] there may not be.. But why when I am 3-0 up 10 mins left, it turns 3-1, I break, vermalen outpaces ronaldo."""
1602,2.28530143554056e+17,positive,"""Binghamton NY, [someone], I will see you on Friday, Sept 28!"""
1603,2.68090206966653e+17,positive,Thank you to my baby for men that are willing to risk their lifes for us HAPPY VETERAN DAY!! may God bless you guys
1604,2.45925978394743e+17,neutral,Hvar has been pretty fun. Tomorrow is the last day. Then back to life as we know it
1605,2.13719173694632e+17,neutral,Tracy Morgan joins Jimmy in #JKL: Game Night before Game 3 of the NBA Finals on ABC Sunday.
1606,2.43900552650576e+17,positive,Ending a day dancing to The Pointer Sisters on Jefferson Street in celebration of Creative Alliance's 25th...
1607,2.06363621964513e+17,neutral,Reality TV show about the Salt Lake City co. Ballet West starts Thur. on cw11....
1608,2.29296171535987e+17,neutral,Flash cross the ball towards goal but cleared by Red Stars. RS break down field and cross to Mautz but her look goes wide. 18th min.
1609,2.71349446615396e+17,neutral,"""#Broncos CB Champ Bailey did not practice Wednesday. Not injured, was given a """"""""veteran day'' by the team."""
1610,2.46024783735702e+17,neutral,Game On! will be the theme for the 2013 San Diego County Fair
1611,2.70096186298483e+17,positive,Such a beautiful morning.. Just drove past Winter Wonderland in Hype Park! Going there Thursday with [someone] cannot WAIT! #suchakid
1612,2.59283234146374e+17,positive,[someone] Looking forward to the London Grand Prix in July. Will the mens 100m be on the Friday or the Saturday?
1613,2.80946896061727e+17,positive,Today plan of action lots of jam this morning may be some chutney then the Vanilla Fudge and at some point go and get the christmas tree
1614,2.42342720436314e+17,neutral,"""The $5.00 tickets for Jonathan Kozol are going fast! Last chance to buy at the OEA Center will be Thursday,..."
1615,2.59336781999247e+17,positive,"""we are excited to have MYSA's support behind tomorrow night's game! First 1,000 people in the doors get a mini soccer ball!"""
1616,2.39037554345787e+17,neutral,The Beijing Summer Olympics closed on August 24 2008. Books on the Olympics are found in 796.48
1617,2.77275461455843e+17,neutral,this is going to be my 2nd time going to the Pomona Fairplex because of Warped Tour ooo
1618,2.74551540755333e+17,positive,Free day tomorrow in Interlaken and we are going to explore Bern~
1619,2.44727152778564e+17,positive,For those going to Circoloco at DC10 tomorrow you are in for a treat. [someone] is doing a special House set from 18:00-22:00 on the terrace
1620,2.49297945894195e+17,positive,Threshold is SUN 5-11p. Come on in after Folsom &amp; rest ur weary feet or play in the fungeon or boogie on the dance floor [someone]
1621,2.63635357566894e+17,positive,Danny Elfman may well be the best Halloween music composer.
1622,2.76176582165541e+17,neutral,Link to Ballet West's Nutcracker info. BW is @ Kennedy Center this week. Will see it on Saturday.
1623,2.42413628739957e+17,positive,[someone] [someone] hit Cool Out at the Gin Mill for a special Sunday night edition. Then Doublewide or the Goat for the late night!
1624,2.58228236817928e+17,positive,"""[someone] When you go through Lechlade tomorrow, I will be the one having the shoot out with the Vicar!"""
1625,2.81569521452605e+17,negative,"""This shit always happens before a Break,happened last year the friday of Spring break,Now its Christmas Break. what is next Thanksgiving Break"""
1626,2.22759981798269e+17,neutral,The 49 car will return to Eldora Speedway this Friday and Saturday for the Kings Royal weekend.. Come out and...
1627,2.74689420291097e+17,positive,[someone] cannot wait to see you in wilkes barre pa dec 9th at kirby center. r you coming out after the show for pics n autographs? #prettyplease
1628,2.61932473108279e+17,neutral,[someone] I hear Adam Lambert's going to be on 10 On Top tomorrow morning!! Did you see him on the PLL Halloween episode?
1629,2.43800296944452e+17,positive,Sep 6 1952 Greg [someone] Peck is very happy with the BLAZE OF GLORY casting. He considers [someone] a top dramatic actress.
1630,2.48991086473781e+17,neutral,Stone Brewing is mow just a stone's throw from the Del Mar station. Welcome to Old Pas'
1631,2.03958250952065e+17,positive,Just 2 more days until Copper River Salmon is here! Arriving Monday to the Market.
1632,2.24853591876321e+17,neutral,"""Watch [someone] reflect on her 2nd place finish at the London Grand Prix, in what was a very tactical 1500m race:"
1633,2.30638445050077e+17,neutral,[someone] [someone] How about a silver-gilt medal as in Chelsea Flower Show for the people who have tried hard and come 3rd?
1634,2.07523954305405e+17,neutral,"""now that Soundset is over, PRODUCERS, do not forget to have your beats submitted by June 13th for the CTB/MN project."""
1635,2.05454318302794e+17,positive,Copper River Salmon Special and Live Music Thursday Night! Come try some of the best salmon in the world!
1636,2.70020286726947e+17,positive,"""[someone] I am going to watch Crossfire Hurricane tomorrow HBO 2:00, cannot wait, I am sure I will fall in love with it!"""
1637,2.59038357986886e+17,neutral,Is anyone checking out the New Batman: Rises movie showing tonight by USG at 6 and then the Octoberfest tomorrow night.
1638,2.07279354194035e+17,positive,Dick Van Dyke scheduled for the Winspear Opera House in Dallas on Tuesday May 29 about 7pm. Should be a good show.
1639,2.49284824446157e+17,positive,"""Another great night in Split, off to Hvar on the 8:30 ferry tomorrow morning... dreading the packing but excited to get there!"""
1640,2.68672500928479e+17,neutral,"""I am going to Paramore at Rock I am Park in Nuremburg, Germany - Jun 8"
1641,2.20257109487526e+17,neutral,Check out this contest to win 1 of 5 $130 Party Packages from [someone] &amp; [someone] for the July 14th event at The KEE!
1642,2.49176873714741e+17,positive,"""Also, making my plea for [someone] to play Until The Day at Riot Fest tomorrow, was not in the set last night, really want to hear it live"""
1643,2.45169414394237e+17,positive,CircoLoco at the best venue in London next Saturday! Excited. Tunnels wooo
1644,2.24597954634334e+17,positive,"""Playing a scramble event at Knollwood tomorrow, let us see how the """"""""Steady Eddy"""""""" will hold..."""
1645,2.43855559865033e+17,positive,See everyone at the Gin Mill on Saturday! Looking forward to another great Irish celebration! Bring your high 5's!
1646,2.81631479182815e+17,positive,I am going to play my Cartoon Suite as part of EMF's Ear to the Earth festival at White Box Saturday 22 December 8pm. See you there!
1647,2.7496604233644e+17,negative,I just saw the 1st Swansea goal against Arsenal. Vermalen did not even try and get back. Strip him of the armband. Disgrace.
1648,2.38663527441764e+17,positive,"""News just in - Eagles Of Death Metal will present RocknRoll Bingo next Wednesday, Aug 29th. Not only that but..."
1649,2.49865231285752e+17,neutral,"""do not forget - Jonathan Kozol this Thurs 6pm -NW 375 E. Chicago. Tlkng abt new book, """"""""Fire in the Ashes:25 yrs amgst Poorest Chldrn In Am."""""""""""
1650,2.6405600894976e+17,neutral,"""On Monday, November 5th, 2012 RNDM will be performing on Late Night with Jimmy Fallon :)"
1651,2.55426134299263e+17,neutral,So who was at Gin Mill on Saturday night? Apparently the Cold War Kids were there hanging out
1652,2.11880557548802e+17,neutral,[someone] See now you can tell the South about a Gin Mill. 1st on your block lol
1653,2.45741216493355e+17,positive,[someone] HAPPY BIRTHDAY MAITE! I hope you work tomorrow because I am going to SQUISH YOU with my undying LOVE FOR YOU.
1654,2.09454622249722e+17,positive,Happy I have something to watch Sunday nights now! :) Makes the wait for ABC Sunday fall lineup somewhat bearable! lol
1655,2.30066781283287e+17,negative,"""Sorry. cannot answer any txts. No service in the Bahamas. Btw tonight I have a date with Miss Teen Michigan, 2nd runnerup for Miss Teen USA"""
1656,2.15130550913077e+17,positive,"""FREE SCREENING TONIGHT! June 19 at 7:00pm In partnership with Utah Film Center, Ballet West invites you to a..."
1657,2.68166039739707e+17,neutral,May 26th. [someone] Save the date. We are going to Soundset. #noexcuses
1658,2.43303812859822e+17,positive,"""thanks! [someone] Hvar is something I am hearing a lot, will it still be busy late-October?"""
1659,2.15119198307885e+17,positive,Euro Cup and $10 Burger N Beer sound like the perfect recipe for a Tuesday afternoon. Stone Brewing on special all day!
1660,2.21674414171881e+17,positive,Red Stars game then Sister Hazel at the Lincoln Park Arts and Music fest. Good Saturday.
1661,2.84493857150861e+17,positive,[someone] they are actually going venue shopping tomorrow! they are checking out Grand Bend and surrounding areas (ie. St. Mary's)!
